Location,Date,Time,SiteName,Transect#,Genus ,NumberperTransect,Growthforms,Signs of abornmality,Types,Syndrome,Causes,Potential Syndrome - If disease,Other non disease potential ,Other potential non diseae Symptom,Comments,New Cat
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,2,PR,PR,,Pigmentation Response,,,Pink spots and patches ,PR
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Coscinaraea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,SM,1,"P, PD",P,P,,Predation,,Partly dead with likely fish bite marks ,P
Leleuvia,11/25/2013,,LUSRF2,3,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,2,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,1,"B,",B,B,,Bleaching ,,White patches on surface,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,E,2,"PR, P, PD",PR,,Pigmentation Response,Predation,,Partly dead with fish bite marks and PR,PR
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,37,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,2,"GA, PD",GA,,Growth Anomalies ,,,Partly dead with GA,GA
Leleuvia,11/25/2013,,LUSRF2,3,Echinopora,1,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,34,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS on some branches,WS
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,3,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,1,"B, PD",B,B,,Bleaching ,,Parlty dead with white patches,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Echinopora,2,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Favia,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,1,"P, PD",P,P,,Predation,,Partly dead with signs of Drupella feeding ,P
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,2,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Ctenactis,1,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,1,"P, PD",P,P,,Predation,,Partly dead with bigger fish feeding marks ,P
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,10,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,4,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,B,1,"FB, PD",FB,B,,Focal Bleaching ,,Partly dead with white spots on some branches,FB
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,1,"WS, GA, PD",WS,WS,White Syndrome,Growth Anomalies ,,Partly dead colony with WS and GA,WS
Leleuvia,11/25/2013,,LUSRF2,3,Diploastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,2,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Montipora,1,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Coscinaraea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Echinopora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,1,"P, GA,PD",P,P,,Predation,,Partly dead with  COTS feeding mark,P
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,4,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,5,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Ctenactis,1,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,36,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,6,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,6,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,1,"P, PD",P,P,,Predation,,Partly dead with fish bite marks,P
Leleuvia,11/25/2013,,LUSRF2,3,Ctenactis,1,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,5,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Favia,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Echinopora,1,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Echinopora,2,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,4,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Astreopora,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,5,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,2,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,2,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,7,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Millepora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Turbinaria ,1,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,B,1,"B, ",B,B,,Bleaching ,,Colony partly bleached/ look pale ,BL
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Fungia,1,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Astreopora,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Galaxea,2,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniopora,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,1,"B, PD",B,B,,Bleaching ,,Tips of some branches are white and colony partly dead ,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS,WS
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,1,"B, PD",B,B,,Bleaching ,,Partly dead and pale colony,BL
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,2,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,1,"WS, PD",WS,WS,White Syndrome,,,Partly dead with WS,WS
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Fungia,3,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Hydnophora,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,1,"B, PD",B,B,,Bleaching ,,Partly dead with pale/white live tissue,BL
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,1,"B, PD",B,B,,Bleaching ,,Partly dead with some parts bleached,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,1,"B, PD",B,B,,Bleaching ,,Partly dead with some parts bleached,BL
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,2,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,2,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,1,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Fungia,1,S,1,P,P,P,,Predation,,Tissue loss due to predation or some kind of injury,P
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Hydnophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,E,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Merulina,1,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,4,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,5,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Millepora,3,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,1,"B, PD",B,B,,Bleaching ,,Partly dead with white patches,BL
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,3,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,9,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,1,"P, PD",P,P,,Predation,,Partly dead with fish bite marks,P
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,2,"GA, PR, ",GA,,Growth Anomalies ,Pigmentation Response,,,GA
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,2,"GA, PD",GA,,Growth Anomalies ,,,Partly dead with GA,GA
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,1,"P, PD",P,P,,Predation,,Partly dead with white patch. Dead part covered with algae so could be due to algal interaction,P
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Montipora,1,SM,1,UWSD,UWS,WSO,Ulcerative White Spot Disease,,,White patches on surface,UWS
Leleuvia,11/25/2013,,LUSRF2,3,Montipora,4,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Galaxea,3,SM,1,"B, PD",B,B,,Bleaching ,,Partly dead with white patches ,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,5,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,1,F,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,E,1,"B, PD",B,B,,Bleaching ,,Partly dead and pale ,BL
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Goniopora,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Millepora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,2,"GA, PD",GA,,Growth Anomalies ,,,"Partly dead , covered with algae with GA on live tissue",GA
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,2,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Lobophyllia,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,1,"B, GA, PD",B,B,Growth Anomalies ,Bleaching ,,Partly bleached and dead colony with GA on some branches,BL
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,2,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,B,1,"WS, GA, PD",WS,WS,White Syndrome,Growth Anomalies ,,Partly dead with WS and GA,WS
Leleuvia,11/25/2013,,LUSRF2,3,Favites,2,SM,1,"B, PD",B,B,,Bleaching ,,,BL
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,2,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,1,P,P,P,,Predation,,Fish bite marks ,P
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,E,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,2,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Leptoseris,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Favites,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,1,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Platygyra,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pavona,1,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Cyphastrea,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Leptoria,1,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,5,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,1,"P, PD",P,P,,Predation,,Partly dead with fish bite marks,P
Leleuvia,11/25/2013,,LUSRF2,3,Porites,3,SM,3,PD,,,,,,Sediment damage,PD
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,2,CC,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Pocillopora,3,CC,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,D,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Montipora,1,SM,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,SM,2,"PR, P, PD",PR,,Pigmentation Response,Predation,,"Partly dead with PR, white spots and fish bite marks ",PR
Leleuvia,11/25/2013,,LUSRF2,3,Porites,11,B,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Turbinaria ,4,F,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,7,B,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,4,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,1,T,1,"P, PD",P,P,,Predation,,"Colony looks pale, Drupella feeding marks",P
Leleuvia,11/25/2013,,LUSRF2,3,Goniastrea,1,M ,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Fungia,1,S,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,1,M ,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Porites,11,SM,3,PD,,,,,,,PD
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
Leleuvia,11/25/2013,,LUSRF2,3,Stylophora,1,B,2,GA,GA,,Growth Anomalies ,,,,GA
Leleuvia,11/25/2013,,LUSRF2,3,Acropora,3,T,0,,,,,,,,H
